idx_original,Class,prediccion_fraude,probabilidad_fraude
922,1,1,0.981831425616091
923,0,0,0.0008519399807546186
924,0,0,4.462552399935874e-05
925,0,0,0.0002915759115074252
926,0,0,0.0398444370871865
927,0,0,0.48371558876403176
928,0,1,0.6908856196350074
929,0,0,0.0765703804640256
930,0,0,0.36769690352877654
931,0,0,0.0505909995060436
932,0,1,0.6403099635379301
933,0,1,0.5789813933417418
934,0,1,0.9976929657927373
935,0,0,0.04259440866985426
936,0,0,0.002639448909758047
937,0,1,0.5073716261424529
938,0,0,0.026431671380225976
939,0,1,0.6496627938518582
940,0,0,0.05488926857220708
941,0,0,0.19775119385094603
942,0,0,0.10626600619589122
943,0,0,0.04234569337146715
944,0,0,0.3152245290371015
945,0,1,0.9976605024888391
946,0,0,0.16803587934867403
947,0,0,0.026124418306085178
948,0,0,0.1957349241253508
949,0,0,0.0002961992146890642
950,0,0,0.17322316454635275
951,0,0,0.05609200332399506
952,0,0,0.03814816713401287
953,0,0,0.22667784586385617
954,0,0,0.16390724804054066
955,0,0,0.06232199116958607
956,0,0,0.16828877426780797
957,0,0,0.12890335389220356
958,0,0,0.0556719930859882
959,0,0,0.4043670987606315
960,0,0,0.000444150334147582
961,0,0,0.027588748552910092
962,0,0,0.09901796205885482
963,0,0,0.0006576370809798425
964,0,0,0.035144237142339114
965,0,1,0.7620717555507954
966,0,1,0.559834758005493
967,0,0,0.15355971297472237
968,0,1,0.7573490549720787
969,0,0,0.09612572852999822
970,0,0,0.07027682793209368
971,0,0,0.039589125695024166
972,0,0,0.0013787225286376239
973,0,0,0.21103378951975985
974,0,0,0.09778320307189717
975,0,0,0.03788406933845856
976,0,0,0.04788130115070001
977,0,1,0.9967315201416288
978,0,0,0.05812680480080392
979,0,0,0.11060060912082145
980,0,0,0.09685940847986976
981,0,0,0.010027800921708095
982,0,0,0.0408504319979457
983,0,0,0.036761761248709
984,0,0,0.1326093266567299
985,0,0,0.07117892088958702
986,0,0,0.46059433767578223
987,0,0,0.20165236926220276
988,0,0,0.043692945914495705
989,0,1,0.5508444396011408
990,0,0,0.4383356435427311
991,0,0,0.11561659584995763
992,0,0,0.07422609128044429
993,0,1,0.5579731734584652
994,0,0,0.033083629003331394
995,0,1,0.5983570853082761
996,0,0,0.05410400757347175
997,0,0,0.03738260054398365
998,0,0,0.007206889475589421
999,0,0,0.0008664826577255919
1000,0,1,0.9896619953668906
1001,0,0,0.007129388655631499
1002,0,0,0.04025389966017989
1003,0,0,0.03585358879587132
1004,0,0,0.06711943486856319
1005,0,0,0.0332082338335658
1006,0,0,0.037879079929745395
1007,0,0,0.044908775872852615
1008,0,0,0.08063345883331563
1009,0,0,0.0003872429336766684
1010,0,0,0.028203290617756276
1011,0,0,0.3646757549630657
1012,0,0,0.1294104697971401
1013,0,1,0.8483491814478329
1014,0,0,0.3179436514528567
1015,0,0,0.15241488247481522
1016,0,1,0.5054018942447007
1017,0,1,0.824062081869991
1018,0,0,0.02856480130887454
1019,0,0,0.12238357282918436
1020,0,0,0.055325703939647274
1021,0,1,0.5907060370936008
1022,0,0,0.002625237379103176
1023,0,0,0.04848148298121316
1024,0,0,0.0003244427215986051
1025,0,0,0.00028273595695553364
1026,0,0,0.036503139201644955
1027,0,0,8.056466021306703e-05
1028,0,0,0.10321439541448342
1029,0,0,0.08537154810521144
1030,0,0,0.05958562338509752
1031,0,0,0.19992344019309868
1032,0,0,0.0013030872234678567
1033,0,1,0.9242067505889883
1034,0,0,0.11488565613979462
1035,0,0,0.00020348541701226163
1036,0,0,0.05650641573430655
1037,0,1,0.9062107381239549
1038,0,0,0.051726313661215724
1039,0,0,0.0017701595509390976
1040,0,0,0.007430081097407506
1041,0,0,0.08504344551283215
1042,0,0,0.04907515443277976
1043,0,0,0.02842407138105591
1044,0,0,0.05418177191423428
1045,0,0,0.1657185951567849
1046,0,0,0.049667755789312956
1047,0,0,0.015614335237103451
1048,0,0,0.0094770114917106
1049,0,0,0.04897675034383862
1050,0,0,0.07959972556691418
1051,0,0,0.039769813003498106
1052,0,0,0.08165914348162018
1053,0,0,0.0005728960199460017
1054,0,1,0.7187900504730729
1055,0,0,0.04261159441157094
1056,0,1,0.8404479435987185
1057,0,0,0.07175395465851142
1058,0,0,0.08476287830305057
1059,0,0,0.0018357425705349299
1060,0,0,0.04932185016636102
1061,0,0,0.036265844079464996
1062,0,0,0.024726471197256034
1063,0,0,0.05483595776653709
1064,0,0,0.03673946552774877
1065,0,0,0.07752772819426088
1066,0,0,0.05242369773674429
1067,0,0,0.0010923053522005378
1068,0,1,0.8925795439423688
1069,0,1,0.6731362305610856
1070,0,1,0.8292602007299058
1071,0,0,0.17131080148628175
1072,0,0,0.0005187661064093481
1073,0,0,0.00045783498432123477
1074,0,0,0.00024003407231269988
1075,0,0,0.18738008089097571
1076,0,0,0.08123997125920449
1077,0,1,0.7503265095780836
1078,0,0,0.1708461603997781
1079,0,0,0.03222473451695718
1080,0,1,0.719321791728559
1081,0,0,0.3817830466413341
1082,0,0,0.08577786840027986
1083,0,0,0.05268250307963843
1084,0,0,0.04123941734919694
1085,0,0,0.26353193114435314
1086,0,0,0.08739344395682777
1087,0,0,0.3211833482078263
1088,0,0,0.033431526345220536
1089,0,0,0.21525977257302467
1090,0,1,0.7590589355062115
1091,0,0,0.09500675760238642
1092,0,0,0.06341564940224728
1093,0,0,0.054031540142358
1094,0,0,0.022452235001432737
1095,0,0,0.06579321703600106
1096,0,0,0.19944892768524305
1097,0,1,0.5546729916137495
1098,0,0,0.00038408140658052764
1099,0,0,0.16767868608960657
1100,0,0,0.1443165441446162
1101,0,0,0.0004058714510336757
1102,0,0,0.0673979443393046
1103,0,0,0.2683844387162012
1104,0,0,0.047895187855100385
1105,0,0,0.06306200312513739
1106,0,0,0.07139387937390029
1107,0,0,0.15309225562178516
1108,0,0,0.00018896912382136886
1109,0,0,0.00026561755027783225
1110,0,0,0.00015238286857901557
1111,0,1,0.594838238222849
1112,0,0,0.14098954868105454
1113,0,0,0.06922050134894547
1114,0,0,0.04186992457232827
1115,0,0,0.07720036078128738
1116,0,0,0.06832254283395969
1117,0,1,0.6180456191038358
1118,0,1,0.5968708912918146
1119,0,0,0.0653133420360312
1120,0,1,0.9108140602906306
1121,0,0,0.2221911470350362
1122,0,0,0.10069627986952011
1123,0,0,0.048636444402536644
1124,0,0,0.1076894513670451
1125,0,0,0.12796532764846918
1126,0,0,0.06208530502618054
1127,0,1,0.529742748733307
1128,0,1,0.6635700145550781
1129,0,0,0.029251449523595627
1130,0,0,0.0005021669498258857
1131,0,0,0.0011842944164620224
1132,0,0,0.04731605503872116
1133,0,0,0.03565754268185727
1134,0,0,0.00021031438883364648
1135,0,0,0.02110514813250027
1136,0,0,0.0008931554739354266
1137,0,0,0.029311687135475085
1138,0,0,0.03320147464028996
1139,0,0,0.0861334845417789
1140,0,0,0.006508874592942995
1141,0,0,0.30434266171867286
1142,0,0,0.02847441877478033
1143,0,0,0.11129982117471997
1144,0,1,0.7282558670150399
1145,0,0,0.17129327698068425
1146,0,0,0.0005680789560814845
1147,0,0,0.0006082513786355543
1148,0,1,0.7461832677500363
1149,0,0,0.06789017843547998
1150,0,0,0.044843494573009283
1151,0,0,0.10812405901633008
1152,0,0,0.0054241807824722404
1153,0,0,0.07373271094920608
1154,0,0,0.06856219612662738
1155,0,0,0.1311916236244679
1156,0,1,0.5977596981712301
1157,0,0,0.10233155424752823
1158,0,0,0.030001681338404713
1159,0,0,0.449254803455752
1160,0,0,0.036519005451959165
1161,0,1,0.7649357415051327
1162,0,0,0.049525704613131535
1163,0,0,0.011002449579347907
1164,0,0,0.07537668825565924
1165,0,0,0.19536129632007632
1166,0,0,0.10915024875014416
1167,0,0,0.03823445997115271
1168,0,0,0.30684305423921127
1169,0,0,0.05989714612790066
1170,0,0,0.043479868372732905
1171,0,1,0.6705709391555141
1172,0,0,0.13168821489532978
1173,0,0,0.0003976081519443963
1174,0,0,0.02449129337216722
1175,0,0,0.48087306801991475
1176,0,0,0.00017869540831266998
1177,0,0,0.0712530962606543
1178,0,0,0.1324165272952493
1179,0,0,0.04173226335229588
1180,0,0,0.1326445352425367
1181,0,0,0.10974212544065597
1182,0,0,0.11255498723968091
1183,0,0,0.17543734169179737
1184,0,1,0.9990143783822613
1185,0,0,0.19535804577043459
1186,0,1,0.9999966702331973
1187,0,0,0.0001690863771047067
1188,0,1,0.5392686811701326
1189,0,0,0.35518416600018615
1190,0,1,0.5824348190855427
1191,0,0,0.00048126736281696404
1192,0,1,0.9881532679705786
1193,0,0,0.05281934158258681
1194,0,1,0.9879745288308276
1195,0,0,0.326705474874837
1196,0,0,0.0420169466561757
1197,0,0,0.022294680957597558
1198,0,0,0.1957759072584092
1199,0,0,0.02267761010861561
1200,0,0,0.1294668240409444
1201,0,1,0.6201386989669525
1202,0,0,0.1988555247221006
1203,0,0,0.0655564690382708
1204,0,0,0.09641304467956584
1205,0,0,0.26551346246252283
1206,0,0,0.11581468416884469
1207,0,0,0.18715819922581436
1208,0,0,0.025195179299728483
1209,0,0,0.2594488648152891
1210,0,0,0.1671546353242278
1211,0,0,0.11662861774640952
1212,0,0,0.0009415333505688668
1213,0,0,0.029959418886643108
1214,0,0,0.033499267165696865
1215,0,0,0.004829784989110659
1216,0,0,0.058241415888262676
1217,0,0,0.05911569944256501
1218,0,0,0.04101061843772779
1219,0,0,0.054035328586810455
1220,0,0,0.05728612856683876
1221,0,0,0.05858310516296363
1222,0,0,0.04909161448768152
1223,0,0,0.04085979683329594
1224,0,0,0.20930012491456135
1225,0,0,0.0185174221733864
1226,0,0,0.0017280556914461727
1227,0,1,0.8360708612567097
1228,0,0,0.08903557293187409
1229,0,0,0.00045898634868802776
1230,0,0,0.001738865449408335
1231,0,1,0.5171523878786997
1232,0,0,0.08186896721921469
1233,0,0,0.0774601451764283
1234,0,0,0.15031451838871188
1235,0,0,0.03876068028941999
1236,0,0,0.1385766593274737
1237,0,1,0.8810640494148534
1238,0,0,0.0003868556503619098
1239,0,1,0.6215977536927378
1240,0,0,0.48666967518419196
1241,0,0,0.07060549125883082
1242,0,0,0.000533781790762131
1243,0,0,0.0348014543336358
1244,0,0,0.044188720078475706
1245,0,0,0.05531828831126175
1246,0,1,0.922201820019702
1247,0,0,0.23852315815140715
1248,0,0,0.136641299631528
1249,0,0,0.0011869736309035141
1250,0,0,0.028876907233514004
1251,0,1,0.5790986766355735
1252,0,0,0.029903165437249392
1253,0,0,0.25283625538936216
1254,0,0,0.19597659159646474
1255,0,0,0.002155081111220793
1256,0,0,0.0007847541181063637
1257,0,1,0.999113889366313
1258,0,0,0.03756469245779593
1259,0,0,0.33652993986063523
1260,0,1,0.5672149602107569
1261,0,0,0.0015859310579774597
1262,0,0,0.10408532143588946
1263,0,0,0.027400891051448207
1264,0,0,0.04797784106696875
1265,0,0,0.037758199569385704
1266,0,1,0.6790907533376449
1267,0,0,0.10136754640783924
1268,0,0,0.2110582185593452
1269,0,0,0.008288314406679891
1270,0,0,0.09563852426155671
1271,0,0,0.00030810271054517043
1272,0,0,0.10190696451432978
1273,0,0,0.0006575982898220189
1274,0,0,0.0320408036134607
1275,0,0,0.3336981130909007
1276,0,1,0.7903679268408516
1277,0,0,0.06939802973209201
1278,0,1,0.6917260684788571
1279,0,0,0.032292149660835545
1280,0,0,0.02926177833156235
1281,0,0,0.23833633240550925
1282,0,1,0.8576878940202776
1283,0,0,0.05783015630591358
1284,0,0,0.04131943984259934
1285,0,0,0.06201953277602147
1286,0,0,0.08070740353594082
1287,0,0,0.10806407520195951
1288,0,0,0.11636643090127323
1289,0,0,0.0075783121062465795
1290,0,0,0.06344817498008455
1291,0,0,0.03578578622301811
1292,0,1,0.9012213205127231
1293,0,0,0.009033994805059654
1294,0,0,0.03224824475783395
1295,0,0,0.04707431567714934
1296,0,0,0.12534057228815043
1297,0,0,0.014474647711948447
1298,0,0,0.07524066777893967
1299,0,0,0.041660144915740265
1300,0,0,0.14595254814314257
1301,0,0,0.20295948390271695
1302,0,0,0.029601946588172744
1303,0,0,0.0254759631722696
1304,0,0,0.02325834495184171
1305,0,0,0.03100474755603893
1306,0,1,0.9614807952669135
1307,0,0,0.00027085657014906504
1308,0,0,0.022073988872261197
1309,0,0,0.15089451313844662
1310,0,0,0.19621604794976055
1311,0,0,0.015628145267459554
1312,0,0,0.041018521210285624
1313,0,0,0.0002788584756077234
1314,0,0,0.49941400672532016
1315,0,0,0.23084055214442342
1316,0,0,0.10867294050543524
1317,0,0,0.06255221900548547
1318,0,0,0.05021392519119044
1319,0,0,0.0724787695849
1320,0,0,0.05161229864938242
1321,0,0,0.193584675850405
1322,0,0,0.03283478124203348
1323,0,0,0.09427062902538418
1324,0,0,0.09278356373905143
1325,0,0,0.16686592628649227
1326,0,0,0.03307125233488657
1327,0,0,0.09539087774191977
1328,0,0,0.000254879425324579
1329,0,0,0.06455374694343279
1330,0,0,0.06586947978996346
1331,0,0,0.1642990695868084
1332,0,0,0.0014221579713312893
1333,0,0,0.17863211380524563
1334,0,0,0.012036420242550364
1335,0,0,0.08352315559553217
1336,0,0,0.05486618264870817
1337,0,1,0.7259379771317419
1338,0,0,0.03675907115632012
1339,0,0,0.3742112919208344
1340,0,0,0.008322154516774805
1341,0,1,0.6479266532386505
1342,0,0,0.042653293002077236
1343,0,0,0.035512515003868664
1344,0,0,0.1900934524795661
1345,0,0,0.043071029321967644
1346,0,1,0.7169218060022226
1347,0,0,0.0011496109053447583
1348,0,0,0.4000671891396322
1349,0,0,0.0017260253921867114
1350,0,0,0.0003712120039433711
1351,0,0,0.05496543214508308
1352,0,0,0.14603379037132977
1353,0,0,0.07194017711522237
1354,0,1,0.8777779218633875
1355,0,0,0.0012134613884660249
1356,0,0,0.00053290380178478
1357,0,0,0.04912684600861303
1358,0,0,0.23962584459113997
1359,0,0,0.34556923777418297
1360,0,0,0.06420408248516732
1361,0,0,0.05625006819271004
1362,0,0,0.0387029109295956
1363,0,0,0.042784802296930644
1364,0,0,0.05563470230678705
1365,0,0,0.107733300674371
1366,0,0,0.03554951067182001
1367,0,0,0.1509925551259859
1368,0,0,0.09354796049728385
1369,0,1,0.6688323535978342
1370,0,0,0.053305393365214074
1371,0,0,0.04054751749839402
1372,0,0,0.12595047924950004
1373,0,1,0.6761229470664902
1374,1,1,0.9872672636203536
1375,0,0,0.04042597241068549
1376,0,0,0.0880808884979878
1377,0,0,0.00081502074631958
1378,0,0,0.00022064795801693862
1379,0,0,0.02047942674578507
1380,0,0,0.0015772091807703791
1381,0,0,0.05018344426966782
1382,0,0,0.063599593568454
1383,0,0,0.1388763848213812
1384,0,0,0.08785505063854626
1385,0,0,0.006998381688613778
1386,0,0,0.041481120634370525
1387,0,1,0.8505833449500741
1388,0,0,0.09238759637989512
1389,0,0,0.08522346436252709
1390,0,0,0.16579083747684742
1391,0,0,0.03880360591775043
1392,0,0,0.05630018801047996
1393,0,1,0.5372044279925867
1394,0,0,0.05585695858699435
1395,0,0,0.08788793148353273
1396,0,0,0.05706544106434319
1397,0,1,0.7265116017166606
1398,0,1,0.7711758295796209
1399,0,0,0.19881385155046657
1400,0,0,0.07142049621514744
1401,0,0,0.054467578836385463
1402,0,0,0.0006304111050502475
1403,0,1,0.9559598047764541
1404,0,0,0.1389084934544975
1405,0,0,0.030026044779292844
1406,0,0,0.000972684166835009
1407,0,0,0.05321076900263542
1408,0,0,0.03997717144955353
1409,0,0,0.0393072376325137
1410,0,0,0.046023589842410645
1411,0,0,0.02839627115940571
1412,0,0,0.19229264693135725
1413,0,0,0.04137613995396411
1414,0,0,0.057537022630586465
1415,0,0,0.3121035558657555
1416,0,0,0.027987812999127337
1417,0,0,0.29228084988824343
1418,0,0,0.06760023338423388
1419,0,0,0.0700944976713449
1420,0,0,0.01680492706765139
1421,0,1,0.9360926216855852
1422,0,0,0.07706914183791803
1423,0,0,0.2968706146866536
1424,0,0,0.0008002825972374194
1425,0,0,0.00023715893314751044
1426,0,0,0.0002534123605875558
1427,0,0,0.18677170134525675
1428,0,1,0.9927436777030345
1429,0,0,0.1139151832588013
1430,0,0,0.0755036778056735
1431,0,0,0.01277193802188966
1432,0,0,0.0007730320281340562
1433,0,0,0.04696987439243168
1434,0,0,0.19600344969053785
1435,0,0,0.276866248235372
1436,0,1,0.7561371551781068
1437,0,0,0.03751616136493958
1438,0,0,0.0032539702832449892
1439,0,0,0.0003540952379585748
1440,0,0,0.10335927725888736
1441,0,0,0.15385138263145337
1442,0,0,0.033283272769963256
1443,0,0,0.2292641102930251
1444,0,0,0.06530215598159932
1445,0,0,0.01129967399971292
1446,0,0,0.0002719315794543435
1447,0,1,0.522969222761071
1448,0,0,0.10131059296660372
1449,0,0,0.06272361985891164
1450,0,0,0.021765125295708565
1451,0,0,0.05902411034325104
1452,0,0,0.06071934864785671
1453,0,0,0.04415653429290569
1454,0,0,0.04431239936796942
1455,0,0,0.06339188480130206
1456,0,0,0.06468580802649565
1457,0,1,0.6146410112722424
1458,0,1,0.9085258166945465
1459,0,0,0.06626262974756311
1460,0,0,0.02996546660138008
1461,0,0,0.0018756818565936163
1462,0,0,0.00040522250570752604
1463,0,1,0.6455634214735475
1464,0,0,0.020423396980984086
1465,0,0,0.05152377802529843
1466,0,1,0.7010256696591997
1467,0,0,0.23673343224087492
1468,0,0,0.0006202623942402196
1469,0,0,0.10183209326170327
1470,0,0,0.1011028166046565
1471,0,0,0.043392644239164356
1472,0,0,0.0679278169968754
1473,0,0,0.0937605884279388
1474,0,0,0.00019975350878036037
1475,0,0,0.09833924932471148
1476,0,0,0.07956154583800375
1477,0,0,0.05985415242601341
1478,0,0,0.12922356457718676
1479,0,0,0.1361492750161872
1480,0,0,0.07355028789068668
1481,0,0,0.14646759197270626
1482,0,1,0.6109833543123379
1483,0,0,0.0630802695650045
1484,0,1,0.7528179327338395
1485,0,0,0.31167633017200225
1486,0,0,0.03254474133154338
1487,0,0,0.08403619028290273
1488,0,0,0.13761257011443523
1489,0,0,0.1315838191064819
1490,0,0,0.0467822638433308
1491,0,0,0.049839429132838786
1492,0,0,0.17952874862364102
1493,0,0,0.022939545091914447
1494,0,0,0.010622050942541471
1495,0,0,0.04626277309930189
1496,0,1,0.7183246889351523
1497,0,0,0.05711634704212757
1498,0,0,0.10850118663274376
1499,0,0,0.04777501221834284
1500,0,0,0.029995283409629054
1501,0,0,0.1067793123061699
1502,0,0,0.21912671617748455
1503,0,0,0.0001927709021683595
1504,0,0,0.0074887814488603256
1505,0,1,0.8069909666517943
1506,0,0,0.3299423883166678
1507,0,0,0.0460136579168444
1508,0,0,0.03431793944657451
1509,0,0,0.09610212650250341
1510,0,0,0.07415873484684189
1511,0,0,0.05103907898716759
1512,0,0,0.06212791780999364
1513,0,0,0.0025193247852866875
1514,0,1,0.8203940881253117
1515,0,1,0.5949502414385635
1516,0,0,0.15955908304088118
1517,0,0,0.1274151444987467
1518,0,0,0.12445460169727506
1519,0,0,0.09013474111582173
1520,0,0,0.39905564877979977
1521,0,0,0.0015270959687049498
1522,0,0,0.048170324172626074
1523,0,0,0.034038826808792076
1524,0,0,0.06090061341380112
1525,0,1,0.525358994869787
1526,0,0,0.002107740247010417
1527,0,0,0.027400216399461233
1528,0,0,0.20080767316815404
1529,0,0,0.036511450829463284
1530,0,0,0.030268232529786877
1531,0,0,0.07895328049215825
1532,0,0,0.00034008837332791524
1533,0,0,0.002847071852574353
1534,0,0,0.040897207087060815
1535,0,0,0.005355776784430735
1536,0,0,0.025497767723179385
1537,0,0,0.038041465270731246
1538,0,0,0.0001718390379426508
1539,0,0,0.07542145955107789
1540,0,0,0.0010783285844004073
1541,0,0,0.0007433328560637976
1542,0,0,0.09805887098181802
1543,0,0,0.05593333850137127
1544,0,0,0.23050143051571373
1545,0,0,0.04779214194675981
1546,0,0,0.038795905636499525
1547,0,0,0.00020604401575467814
1548,0,0,0.04643554699265206
1549,0,0,0.08653870154177007
1550,0,0,0.04302613805922279
1551,0,0,0.16779761956657416
1552,0,0,0.026858610516682164
1553,0,0,0.05194510722963805
1554,0,1,0.7363366159641832
1555,0,0,0.05778919662713873
1556,0,0,0.1343603341021949
1557,0,0,0.10973219715312818
1558,0,0,0.09865732735885457
1559,0,0,0.04946258475276983
1560,0,1,0.832705367366303
1561,0,0,0.06976877189958615
1562,0,0,0.0069412978229265706
1563,0,0,0.04269569800969016
1564,0,0,0.05613188515514934
1565,0,0,0.12793982999457754
1566,0,0,0.042731630340256635
1567,0,1,0.6335134837435168
1568,0,0,0.049655435768128496
1569,0,0,0.0326675639303986
1570,0,0,0.09397943325962703
1571,0,1,0.8110397743397543
1572,0,0,0.000286177376238333
1573,0,0,0.03764355957972938
1574,0,0,0.04082430734291004
1575,0,1,0.6397040131475228
1576,0,0,0.040114374277885764
1577,0,0,0.03005280555646668
1578,0,0,0.3991423204911638
1579,0,0,9.189343032666384e-05
